,date,state,positive,negative,pending,hospitalizedcurrently,recovered,death,deathconfirmed,deathprobable,total
4802,5/5/20,PR,1924,9313,,140,,99,,,11237
4803,5/5/20,RI,10297,58781,,327,639,355,,,69078
4804,5/5/20,SC,6757,61014,,,3622,283,,,67771
4805,5/5/20,SD,2721,16301,,75,1895,24,,,19022
4806,5/5/20,TN,13690,205172,,520,6356,226,,,218862
4807,5/5/20,TX,33369,393841,,1888,16791,906,,,427210
4808,5/5/20,UT,5449,121266,,,2387,56,,,126715
4809,5/5/20,VA,20256,93452,469,1496,2617,713,690,23,114177
4810,5/5/20,VI,66,973,34,,51,4,,,1073
4811,5/5/20,VT,909,16065,,33,,52,,,16974
4812,5/5/20,WA,17470,207014,,292,,841,,,224484
4813,5/5/20,WI,9896,83967,236,543,4131,353,,,94099
4814,5/5/20,WV,1238,53585,,64,630,50,,,54823
4815,5/5/20,WY,596,10319,,13,405,7,,,10915
4816,5/4/20,AK,370,21353,,12,263,9,,,21723
4817,5/4/20,AL,8025,95092,,517,,296,,,103117
4818,5/4/20,AR,3458,50984,,91,2016,81,,,54442
4819,5/4/20,AS,0,83,,,,0,,,83
4820,5/4/20,AZ,8919,76334,,703,1632,362,,,85253
4821,5/4/20,CA,54937,692937,,4616,,2254,,,747874
4822,5/4/20,CO,16635,66455,,883,2650,842,,,83090
4823,5/4/20,CT,29287,73206,,1488,4346,2495,2168,,102493
4824,5/4/20,DC,5170,18625,,447,666,258,,,23795
4825,5/4/20,DE,5288,18822,,281,1716,255,226,29,24110
4826,5/4/20,FL,36897,407373,1181,,,1423,,,445451
4827,5/4/20,GA,29368,153957,,1377,,1222,,,183325
4828,5/4/20,GU,149,3242,,,125,5,,,3391
4829,5/4/20,HI,620,33246,,,544,17,,,33866
4830,5/4/20,IA,9703,47458,,389,3486,188,,,57161
4831,5/4/20,ID,2061,27746,,27,1267,64,,,29807
4832,5/4/20,IL,63840,269307,,4493,,2662,,,333147
4833,5/4/20,IN,20507,92790,,1449,,1264,,,113297
4834,5/4/20,KS,5245,33358,,,291,136,,,38603
4835,5/4/20,KY,5130,53279,,329,1892,253,,,58409
4836,5/4/20,LA,29673,151258,,1502,20316,2064,1905,,180931
4837,5/4/20,MA,69087,255181,,3539,,4090,,,324268
4838,5/4/20,MD,26408,110587,,1649,1695,1424,1353,71,136995
4839,5/4/20,ME,1205,19546,,37,720,57,,,20751
4840,5/4/20,MI,49809,202671,,1948,15659,4722,4573,206,252480
4841,5/4/20,MN,10235,86677,,396,3784,428,,,96912
4842,5/4/20,MO,8754,82697,,858,,358,,,91451
4843,5/4/20,MP,14,1321,,,12,2,,,1335
4844,5/4/20,MS,7877,71800,,646,4421,310,,,79677
4845,5/4/20,MT,457,14631,,6,404,16,,,15088
4846,5/4/20,NC,11848,134591,,498,,430,,,146439
4847,5/4/20,ND,1225,33529,,31,540,15,15,,34754
4848,5/4/20,NE,5910,27844,,,,78,,,33754
4849,5/4/20,NH,2588,24282,244,103,1017,86,,,27114
4850,5/4/20,NJ,128269,148951,647,5287,15642,7910,,,277867
4851,5/4/20,NM,3850,74127,,164,832,151,,,77977
4852,5/4/20,NV,5491,40675,,,185,292,,,46166
4853,5/4/20,NY,318953,688357,,9647,58950,19415,,,1007310
4854,5/4/20,OH,20474,134681,,1078,,1056,975,81,155155
4855,5/4/20,OK,4044,59804,,236,2682,238,,,63848
4856,5/4/20,OR,2759,60698,,207,860,109,,,63457
4857,5/4/20,PA,50092,195498,,2708,,2458,,,245590
4858,5/4/20,PR,1843,9313,,152,,97,,,11156
4859,5/4/20,RI,9994,56802,,339,601,341,,,66796
4860,5/4/20,SC,6626,57562,,,3622,275,,,64188
4861,5/4/20,SD,2668,16045,,69,1830,21,,,18713
4862,5/4/20,TN,13571,197872,,499,6081,219,,,211443
4863,5/4/20,TX,32332,375066,,1533,16090,884,,,407398
4864,5/4/20,UT,5317,119344,,,2342,50,,,124661
4865,5/4/20,VA,19492,92801,478,1463,2547,684,662,22,112771
4866,5/4/20,VI,66,965,15,,51,4,,,1046
4867,5/4/20,VT,906,15889,,15,,52,,,16795
4868,5/4/20,WA,17209,202206,,263,,834,,,219415
4869,5/4/20,WI,9538,80467,226,573,3973,340,,,90231
4870,5/4/20,WV,1206,52033,,73,611,50,,,53239
4871,5/4/20,WY,586,9868,,13,391,7,,,10454
4872,5/3/20,AK,368,21210,,12,262,9,,,21578
4873,5/3/20,AL,7725,84775,,427,,290,,,92500
4874,5/3/20,AR,3431,49459,,100,1999,76,,,52890
4875,5/3/20,AS,0,57,,,,0,,,57
4876,5/3/20,AZ,8640,72479,,732,1597,362,,,81119
4877,5/3/20,CA,53616,662135,,4734,,2215,,,715751
4878,5/3/20,CO,16225,63681,,883,2607,832,,,79906
4879,5/3/20,CT,29287,73206,,1551,4346,2436,2089,,102493
4880,5/3/20,DC,5016,18086,,,666,251,,,23102
4881,5/3/20,DE,5208,18529,,284,1640,246,220,26,23737
4882,5/3/20,FL,36078,392111,1226,,,1403,,,429415
4883,5/3/20,GA,28602,146494,,1410,,1177,,,175096
4884,5/3/20,GU,150,3152,,,126,5,,,3302
4885,5/3/20,HI,620,32330,,,541,16,,,32950
4886,5/3/20,IA,9169,44017,,378,3325,184,,,53186
4887,5/3/20,ID,2061,27746,,27,1267,63,,,29807
4888,5/3/20,IL,61499,257814,,4701,,2618,,,319313
4889,5/3/20,IN,19933,88926,,1398,,1246,,,108859
4890,5/3/20,KS,5030,31748,,,286,134,,,36778
4891,5/3/20,KY,4879,52770,,334,1752,248,212,,57649
4892,5/3/20,LA,29340,146820,,1530,17303,1969,1845,,176160
4893,5/3/20,MA,68087,246559,,3617,,4004,,,314646
4894,5/3/20,MD,25462,107332,,1635,1666,1372,1302,70,132794
4895,5/3/20,ME,1185,19546,,33,706,57,,,20731
4896,5/3/20,MI,49029,195361,,2100,15659,4641,4516,205,244390
4897,5/3/20,MN,9411,83433,,373,2596,419,,,92844
4898,5/3/20,MO,8386,74590,,896,,352,,,82976
4899,5/3/20,MP,14,1321,,,12,2,,,1335
4900,5/3/20,MS,7550,70043,,667,3413,303,,,77593
4901,5/3/20,MT,455,14552,,5,404,16,,,15007
4902,5/3/20,NC,11664,132171,,475,,422,,,143835
4903,5/3/20,ND,1191,32162,,31,517,16,16,,33353
4904,5/3/20,NE,5326,25936,,,,76,,,31262
4905,5/3/20,NH,2429,25964,220,103,1107,84,,,28613
4906,5/3/20,NJ,126744,148322,641,5317,15642,7871,,,275707
4907,5/3/20,NM,3732,71212,,168,812,139,,,74944
4908,5/3/20,NV,5426,39843,,,182,287,,,45269
4909,5/3/20,NY,316415,669496,,9786,58950,19189,,,985911
4910,5/3/20,OH,19914,130252,,931,,1038,957,81,150166
4911,5/3/20,OK,3972,59804,,236,2635,238,,,63776
4912,5/3/20,OR,2680,59374,,205,860,109,,,62054
4913,5/3/20,PA,49267,191374,,2645,,2444,,,240641
4914,5/3/20,PR,1808,9313,,171,,97,53,,11121
4915,5/3/20,RI,9703,55233,,330,565,320,,,64936
4916,5/3/20,SC,6626,57562,,,3622,275,,,64188
4917,5/3/20,SD,2631,15786,,71,1799,21,,,18417
4918,5/3/20,TN,13177,191430,,510,5814,210,,,204607
4919,5/3/20,TX,31548,359012,,1540,15544,867,,,390560
4920,5/3/20,UT,5175,116927,,,2238,50,,,122102
4921,5/3/20,VA,18671,89331,465,1413,2497,660,644,16,108467
4922,5/3/20,VI,66,951,29,,51,4,,,1046
4923,5/3/20,VT,901,15570,,19,,52,,,16471
4924,5/3/20,WA,16943,196962,,411,,830,,,213905
4925,5/3/20,WI,9227,77997,231,582,3723,339,,,87455
4926,5/3/20,WV,1191,50447,,73,611,50,,,51638
4927,5/3/20,WY,579,9640,,13,391,7,,,10219
4928,5/2/20,AK,365,21034,,10,261,9,,,21399
4929,5/2/20,AL,7434,84775,,420,,288,,,92209
4930,5/2/20,AR,3372,48210,,95,1987,73,,,51582
4931,5/2/20,AS,0,57,,,,0,,,57
4932,5/2/20,AZ,8364,69633,,718,1565,348,,,77997
4933,5/2/20,CA,52197,634606,,4722,,2171,,,686803
4934,5/2/20,CO,15768,61181,,931,2553,820,,,76949
4935,5/2/20,CT,28764,71493,,1592,4346,2339,1998,,100257
4936,5/2/20,DC,4797,17207,,,666,240,,,22004
4937,5/2/20,DE,5038,18074,,300,1546,235,209,26,23112
4938,5/2/20,FL,35463,380549,,,,1388,,,416012
4939,5/2/20,GA,28306,146494,,1440,,1174,,,174800
4940,5/2/20,GU,148,3040,,,131,5,,,3188
4941,5/2/20,HI,619,31366,,,532,16,,,31985
4942,5/2/20,IA,8641,37708,,353,3156,175,,,46349
4943,5/2/20,ID,2035,27455,,23,1215,63,,,29490
4944,5/2/20,IL,58505,241391,,4717,,2559,,,299896
4945,5/2/20,IN,19295,84846,,1456,,1229,,,104141
4946,5/2/20,KS,4746,30196,,,286,131,,,34942
4947,5/2/20,KY,4879,52770,,334,1752,248,,,57649
4948,5/2/20,LA,29140,143718,,1545,17303,1950,1801,,172858
4949,5/2/20,MA,66263,232731,,3601,,3846,,,298994
4950,5/2/20,MD,24473,101049,,1657,1590,1323,1258,65,125522
4951,5/2/20,ME,1152,19546,,36,689,56,,,20698
4952,5/2/20,MI,48672,188713,,2100,15659,4579,4436,203,237385
4953,5/2/20,MN,9071,80609,,389,2002,395,,,89680
4954,5/2/20,MO,8154,74590,,896,,351,,,82744
4955,5/2/20,MP,14,934,,,12,2,,,948
4956,5/2/20,MS,7441,67034,,632,3413,291,,,74475
4957,5/2/20,MT,455,14180,,5,404,16,,,14635
4958,5/2/20,NC,11509,127966,,502,,420,,,139475
4959,5/2/20,ND,1153,30394,,32,510,24,,,31547
4960,5/2/20,NE,4838,24510,,,,73,,,29348
4961,5/2/20,NH,2310,22039,159,103,980,81,,,24508
4962,5/2/20,NJ,123717,138595,676,5713,15642,7742,,,262988
4963,5/2/20,NM,3513,67605,,159,785,131,,,71118
4964,5/2/20,NV,5311,39076,,,182,281,,,44387
4965,5/2/20,NY,312977,646094,,10350,57540,18909,,,959071
4966,5/2/20,OH,19335,126484,,1003,,1021,940,81,145819
4967,5/2/20,OK,3851,59804,,236,2554,238,,,63655
4968,5/2/20,OR,2635,57501,,209,,109,,,60136
4969,5/2/20,PA,48305,187071,,2673,,2418,,,235376
4970,5/2/20,PR,1757,9313,,187,,95,53,,11070
4971,5/2/20,RI,9522,53623,,333,531,296,,,63145
4972,5/2/20,SC,6489,55127,,,3622,267,,,61616
4973,5/2/20,SD,2588,15503,,71,1759,21,,,18091
4974,5/2/20,TN,12661,183615,,474,5718,209,,,196276
4975,5/2/20,TX,30522,350126,,1725,14891,847,,,380648
4976,5/2/20,UT,4981,112823,,,2185,49,,,117804
4977,5/2/20,VA,17731,84365,458,1426,2312,616,607,9,102554
4978,5/2/20,VI,66,922,54,,51,4,,,1042
4979,5/2/20,VT,896,15232,,11,,51,,,16128
4980,5/2/20,WA,16802,195619,,428,,824,,,212421
4981,5/2/20,WI,8920,75570,231,582,3698,334,,,84721
4982,5/2/20,WV,1169,47977,,76,572,48,,,49146
4983,5/2/20,WY,566,9463,,13,387,7,,,10029
4984,5/1/20,AK,364,19961,,25,254,9,,,20325
4985,5/1/20,AL,7158,84775,,495,,279,,,91933
4986,5/1/20,AR,3321,46355,,95,1973,64,,,49676
4987,5/1/20,AS,0,57,,,,0,,,57
4988,5/1/20,AZ,7962,66917,,709,1528,330,,,74879
4989,5/1/20,CA,50442,604543,,4706,,2073,,,654985
4990,5/1/20,CO,15284,57106,,959,2486,777,,,72390
4991,5/1/20,CT,28764,71493,,1592,4346,2339,1924,,100257
4992,5/1/20,DC,4658,16477,,,666,231,,,21135
4993,5/1/20,DE,4918,17667,,281,1403,222,197,25,22585
4994,5/1/20,FL,34728,367971,,,,1314,,,402699
4995,5/1/20,GA,27270,141097,,1500,,1154,,,168367
4996,5/1/20,GU,146,2859,,,131,5,,,3005
4997,5/1/20,HI,618,30476,,,526,16,,,31094
4998,5/1/20,IA,7884,37708,,345,2899,170,,,45592
4999,5/1/20,ID,2015,27210,,28,1175,63,,,29225
5000,5/1/20,IL,56055,228633,,4900,,2457,,,284688
5001,5/1/20,IN,18630,81009,,1431,,1175,,,99639
5002,5/1/20,KS,4449,28585,,,280,130,,,33034
5003,5/1/20,KY,4708,51904,,330,1675,240,,,56612
5004,5/1/20,LA,28711,139540,,1607,17303,1927,1740,,168251
5005,5/1/20,MA,64311,225325,,3716,,3716,,,289636
5006,5/1/20,MD,23472,97511,,1668,1517,1276,1214,62,120983
5007,5/1/20,ME,1123,19546,,37,657,55,,,20669
5008,5/1/20,MI,48240,178807,,2319,8342,4520,4376,203,227047
5009,5/1/20,MN,8736,77214,,369,1911,371,,,85950
5010,5/1/20,MO,7835,74590,,883,,337,,,82425
5011,5/1/20,MP,14,749,,,12,2,,,763
5012,5/1/20,MS,7212,64336,,651,3413,281,,,71548
5013,5/1/20,MT,453,13750,,5,397,16,,,14203
5014,5/1/20,NC,10923,122909,,547,,399,,,133832
5015,5/1/20,ND,1107,28418,,27,482,23,,,29525
5016,5/1/20,NE,4281,23104,,,,70,,,27385
5017,5/1/20,NH,2146,19903,302,112,980,72,,,22351
5018,5/1/20,NJ,121190,135355,583,5972,15642,7538,,,257128
5019,5/1/20,NM,3411,64458,,172,760,123,,,67869
5020,5/1/20,NV,5227,38368,,,182,277,,,43595
5021,5/1/20,NY,308314,619124,,10993,56187,18610,,,927438
5022,5/1/20,OH,18743,121763,,,,1002,922,80,140506
5023,5/1/20,OK,3748,59804,,255,2467,230,,,63552
5024,5/1/20,OR,2579,55597,,208,,104,,,58176
5025,5/1/20,PA,46971,180477,,2683,,2354,,,227448
5026,5/1/20,PR,1575,9313,,200,,92,51,,10888
5027,5/1/20,RI,9333,52328,,352,485,279,,,61661
5028,5/1/20,SC,6258,53121,,,3622,256,,,59379
5029,5/1/20,SD,2525,14838,,69,1686,21,,,17363
5030,5/1/20,TN,11891,174241,,529,5546,204,,,186132
5031,5/1/20,TX,29229,322546,,1778,14122,816,,,351775
5032,5/1/20,UT,4828,107730,,,2062,46,,,112558
5033,5/1/20,VA,16901,89539,468,1431,2196,581,572,9,106908
5034,5/1/20,VI,66,811,68,,51,4,,,945
5035,5/1/20,VT,885,14930,,19,,50,,,15815
5036,5/1/20,WA,16653,193449,,470,,814,,,210102
5037,5/1/20,WI,8550,72566,218,560,3352,327,,,81334
5038,5/1/20,WV,1136,45708,,81,555,46,,,46844
5039,5/1/20,WY,559,9136,,13,373,7,,,9695
5040,4/30/20,AK,355,18764,,19,252,9,,,19119
5041,4/30/20,AL,7019,80177,,479,,269,,,87196
5042,4/30/20,AR,3255,45124,,95,1305,61,,,48379
5043,4/30/20,AS,0,3,17,,,0,,,20
5044,4/30/20,AZ,7648,64138,,755,1499,320,,,71786
5045,4/30/20,CA,48917,576420,,4981,,1982,,,625337
5046,4/30/20,CO,14758,56301,,966,2415,766,,,71059
5047,4/30/20,CT,27700,69433,,1650,,2257,1862,,97133
5048,4/30/20,DC,4323,15756,,,660,224,,,20079
5049,4/30/20,DE,4734,17086,,296,1275,210,185,25,21820
5050,4/30/20,FL,33690,348715,1187,,,1290,,,383592
5051,4/30/20,GA,26155,122889,,,,1120,,,149044
5052,4/30/20,GU,146,1962,,,131,5,,,2108
5053,4/30/20,HI,613,30027,,,516,16,,,30640
5054,4/30/20,IA,7145,35522,,335,2697,162,,,42667
5055,4/30/20,ID,1984,26862,,36,1121,60,,,28846
5056,4/30/20,IL,52918,216949,,4953,,2355,,,269867
5057,4/30/20,IN,17835,77163,,1466,,1114,,,94998
5058,4/30/20,KS,4238,27388,,,272,129,,,31626
5059,4/30/20,KY,4539,49562,,325,1668,235,,,54101
5060,4/30/20,LA,28001,133308,,1601,17303,1862,1729,,161309
5061,4/30/20,MA,62205,213442,,3803,,3562,,,275647
5062,4/30/20,MD,21742,92617,,1711,1432,1226,1167,59,114359
5063,4/30/20,ME,1095,19546,,35,631,53,,,20641
5064,4/30/20,MI,47505,168944,,2319,8342,4434,4317,202,216449
5065,4/30/20,MN,8116,73349,,365,1829,343,,,81465
5066,4/30/20,MO,7562,73125,,853,,329,,,80687
5067,4/30/20,MP,14,585,,,12,2,,,599
5068,4/30/20,MS,6815,59525,,639,3413,261,,,66340
5069,4/30/20,MT,453,13461,,5,392,16,,,13914
5070,4/30/20,NC,10509,117527,,546,,378,,,128036
5071,4/30/20,ND,1067,26393,,30,458,19,,,27460
5072,4/30/20,NE,3784,21537,,,,68,,,25321
5073,4/30/20,NH,2054,19867,272,107,980,66,,,22193
5074,4/30/20,NJ,118652,129266,478,6137,15642,7228,,,248396
5075,4/30/20,NM,3213,61872,,163,734,112,,,65085
5076,4/30/20,NV,4998,36988,,,158,269,,,41986
5077,4/30/20,NY,304372,596264,,11598,54771,18321,,,900636
5078,4/30/20,OH,18027,115863,,,,975,898,77,133890
5079,4/30/20,OK,3618,59804,,291,2401,222,,,63422
5080,4/30/20,OR,2510,53522,,243,,103,,,56032
5081,4/30/20,PA,45763,175602,,2707,,2292,,,221365
5082,4/30/20,PR,1539,9313,,201,,92,51,,10852
5083,4/30/20,RI,9016,50100,,339,461,266,,,59116
5084,4/30/20,SC,6095,50417,,,3252,244,,,56512
5085,4/30/20,SD,2449,14579,,76,1573,17,,,17028
5086,4/30/20,TN,10735,166891,,605,5338,199,,,177626
5087,4/30/20,TX,28087,302213,,1686,13353,782,,,330300
5088,4/30/20,UT,4672,103829,,,1939,46,,,108501
5089,4/30/20,VA,15846,75663,583,1550,2104,552,543,9,92092
5090,4/30/20,VI,66,807,43,,51,4,,,916
5091,4/30/20,VT,879,14357,,23,,49,,,15236
5092,4/30/20,WA,16309,189001,,474,,801,,,205310
5093,4/30/20,WI,8052,69394,195,554,3352,316,,,77641
5094,4/30/20,WV,1118,43423,,84,545,41,,,44541
5095,4/30/20,WY,544,8902,,13,371,7,,,9446
5096,4/29/20,AK,355,18764,,14,240,9,,,19119
5097,4/29/20,AL,6842,73607,,498,,245,,,80449
5098,4/29/20,AR,3192,42257,,93,1249,59,,,45449
5099,4/29/20,AS,0,3,17,,,0,,,20
5100,4/29/20,AZ,7202,61611,,756,1475,304,,,68813
5101,4/29/20,CA,46500,556639,,5011,,1887,,,603139
5102,4/29/20,CO,14735,54714,,964,2275,760,,,69449
5103,4/29/20,CT,26767,68051,,1691,,2168,1764,,94818
5104,4/29/20,DC,4106,15123,,,660,205,,,19229
5105,4/29/20,DE,4655,16883,,326,1173,204,179,25,21538
5106,4/29/20,FL,33193,340295,1252,,,1240,,,374740
5107,4/29/20,GA,25623,118155,,,,1093,,,143778
5108,4/29/20,GU,145,1702,,,130,5,,,1847
5109,4/29/20,HI,609,29009,,,505,16,,,29618
5110,4/29/20,IA,6843,34494,,323,2428,148,,,41337
5111,4/29/20,ID,1952,26430,,39,1087,60,,,28382
5112,4/29/20,IL,50355,206312,,5036,,2215,,,256667
5113,4/29/20,IN,17182,74368,,1484,,1065,,,91550
5114,4/29/20,KS,3738,25720,,,266,125,,,29458
5115,4/29/20,KY,4375,48036,,320,1617,225,,,52411
5116,4/29/20,LA,27660,128908,,1629,17303,1802,1703,,156568
5117,4/29/20,MA,60265,205353,,3856,,3405,,,265618
5118,4/29/20,MD,20849,90080,,1610,1361,1168,1110,58,110929
5119,4/29/20,ME,1056,19546,,32,615,52,,,20602
5120,4/29/20,MI,46488,158373,,2498,8342,4335,4232,199,204861
5121,4/29/20,MN,7468,69650,,320,1724,319,,,77118
5122,4/29/20,MO,7425,69734,,891,,318,,,77159
5123,4/29/20,MP,14,210,,,12,2,,,224
5124,4/29/20,MS,6569,59525,,677,3413,250,,,66094
5125,4/29/20,MT,451,13077,,5,382,16,,,13528
5126,4/29/20,NC,9948,108492,,551,,354,,,118440
5127,4/29/20,ND,1033,24503,,28,437,19,,,25536
5128,4/29/20,NE,3374,20257,,,,55,,,23631
5129,4/29/20,NH,2010,18736,81,106,936,60,,,20827
5130,4/29/20,NJ,116264,125054,617,6289,15642,6770,,,241935
5131,4/29/20,NM,2974,58771,,157,705,110,,,61745
5132,4/29/20,NV,4898,36130,,,100,257,,,41028
5133,4/29/20,NY,299691,572790,,12159,53238,18015,,,872481
5134,4/29/20,OH,17303,111605,,,,937,856,81,128908
5135,4/29/20,OK,3473,57794,,283,2319,214,,,61267
5136,4/29/20,OR,2446,52026,,227,,101,,,54472
5137,4/29/20,PA,44366,170517,,2781,,2195,,,214883
5138,4/29/20,PR,1433,9313,1940,125,,86,51,,12686
5139,4/29/20,RI,8668,48143,,269,391,251,,,56811
5140,4/29/20,SC,5881,48336,,,3252,203,,,54217
5141,4/29/20,SD,2373,14460,,69,1492,13,,,16833
5142,4/29/20,TN,10366,158183,,614,5140,195,,,168549
5143,4/29/20,TX,27054,287736,,1702,12507,732,,,314790
5144,4/29/20,UT,4495,101283,,,1790,45,,,105778
5145,4/29/20,VA,14961,70979,620,1566,2042,522,513,9,86560
5146,4/29/20,VI,62,732,78,,51,4,,,872
5147,4/29/20,VT,866,14155,,26,,47,,,15021
5148,4/29/20,WA,16042,184386,,490,,786,,,200428
5149,4/29/20,WI,7660,66630,227,577,,308,,,74517
5150,4/29/20,WV,1095,41976,,102,504,38,,,43071
5151,4/29/20,WY,536,8681,,12,362,7,,,9217
5152,4/28/20,AK,351,16738,,16,228,9,,,17089
5153,4/28/20,AL,6687,69140,,530,,242,,,75827
5154,4/28/20,AR,3111,37560,,104,1146,52,,,40671
5155,4/28/20,AS,0,3,17,,,0,,,20
5156,4/28/20,AZ,6948,60490,,737,1450,293,,,67438
5157,4/28/20,CA,45031,532577,,4983,,1809,,,577608
5158,4/28/20,CO,13879,52462,,994,2275,706,,,66341
5159,4/28/20,CT,26312,66433,,1732,,2089,1639,,92745
5160,4/28/20,DC,3994,14891,,,660,190,,,18885
5161,4/28/20,DE,4575,16605,,337,1096,192,170,22,21180
5162,4/28/20,FL,32846,334029,1216,,,1154,,,368091
5163,4/28/20,GA,24615,115405,,,,1026,,,140020
5164,4/28/20,GU,145,1538,,3,129,5,,,1683
5165,4/28/20,HI,607,28576,,,493,16,,,29183
5166,4/28/20,IA,6376,33447,,304,2164,136,,,39823
5167,4/28/20,ID,1917,18135,,41,1039,58,,,20052
5168,4/28/20,IL,48102,194087,,4738,,2125,,,242189
5169,4/28/20,IN,16588,70593,,1518,,901,,,87181
5170,4/28/20,KS,3491,24599,,,,124,,,28090
5171,4/28/20,KY,4146,44653,,313,1521,213,,,48799
5172,4/28/20,LA,27286,123822,,1666,17303,1758,1660,,151108
5173,4/28/20,MA,58302,196198,,3875,,3153,,,254500
5174,4/28/20,MD,20113,87672,,1528,1295,1099,1042,57,107785
5175,4/28/20,ME,1040,16784,,33,585,51,,,17824
5176,4/28/20,MI,45538,148910,,2623,8342,4247,4136,198,194448
5177,4/28/20,MN,6788,63248,,314,1611,301,,,70036
5178,4/28/20,MO,7303,66200,,655,,314,,,73503
5179,4/28/20,MP,14,51,,,12,2,,,65
5180,4/28/20,MS,6342,58070,,639,,239,,,64412
5181,4/28/20,MT,451,12740,,10,356,15,,,13191
5182,4/28/20,NC,9568,103184,,463,,342,,,112752
5183,4/28/20,ND,991,22732,,25,409,19,,,23723
5184,4/28/20,NE,3358,20247,,,,55,,,23605
5185,4/28/20,NH,1938,18207,223,99,798,60,,,20368
5186,4/28/20,NJ,113856,120503,,6476,15642,6442,,,234359
5187,4/28/20,NM,2823,55980,,155,666,104,,,58803
5188,4/28/20,NV,4805,35314,,,,251,,,40119
5189,4/28/20,NY,295106,549888,,12646,51673,17638,,,844994
5190,4/28/20,OH,16769,106578,,,,799,757,42,123347
5191,4/28/20,OK,3410,56289,,288,2260,207,,,59699
5192,4/28/20,OR,2354,48844,,249,,92,,,51198
5193,4/28/20,PA,43264,165824,,2781,,1716,,,209088
5194,4/28/20,PR,1400,9313,1940,132,,86,,,12653
5195,4/28/20,RI,8296,45689,,266,466,239,,,53985
5196,4/28/20,SC,5613,46532,,,2830,177,,,52145
5197,4/28/20,SD,2313,14299,,69,1392,11,,,16612
5198,4/28/20,TN,10052,151876,,611,4921,188,,,161928
5199,4/28/20,TX,26171,274213,,1682,11786,690,,,300384
5200,4/28/20,UT,4343,98096,,,1704,45,,,102439
5201,4/28/20,VA,14339,68959,560,1508,1914,492,487,5,83858
5202,4/28/20,VI,59,719,57,,51,4,,,835
5203,4/28/20,VT,862,13947,,29,,47,,,14809
5204,4/28/20,WA,15798,179707,,436,,765,,,195505
5205,4/28/20,WI,7391,63535,193,544,,300,,,71119
5206,4/28/20,WV,1079,41976,,87,481,37,,,43055
5207,4/28/20,WY,389,8226,,16,343,7,,,8615
5208,4/27/20,AK,345,15911,,10,218,9,,,16256
5209,4/27/20,AL,6499,67498,,426,,222,,,73997
5210,4/27/20,AR,3017,37440,,109,987,50,,,40457
5211,4/27/20,AS,0,3,17,,,0,,,20
5212,4/27/20,AZ,6716,59827,,647,1418,275,,,66543
5213,4/27/20,CA,43464,509945,,4878,,1755,,,553409
5214,4/27/20,CO,13441,49833,,1007,2150,680,,,63274
5215,4/27/20,CT,25269,54542,,1758,,1998,1544,,79811
5216,4/27/20,DC,3892,14524,,402,659,185,,,18416
5217,4/27/20,DE,4162,15454,,325,996,181,159,22,19616
5218,4/27/20,FL,32138,324325,1099,,,1101,,,357562
5219,4/27/20,GA,23913,103256,,,,971,,,127169
5220,4/27/20,GU,144,1424,,3,128,5,,,1568
5221,4/27/20,HI,606,28404,,,488,14,,,29010
5222,4/27/20,IA,5868,32282,,300,2021,127,,,38150
5223,4/27/20,ID,1897,18127,,36,983,56,,,20024
5224,4/27/20,IL,45883,181745,,4672,,1983,,,227628
5225,4/27/20,IN,15961,68515,,1493,,844,,,84476
5226,4/27/20,KS,3328,23839,,,,120,,,27167
5227,4/27/20,KY,4074,44400,,308,1511,208,,,48474
5228,4/27/20,LA,27068,119921,,1683,17303,1697,1599,,146989
5229,4/27/20,MA,56462,188425,,3892,,3003,,,244887
5230,4/27/20,MD,19487,85489,,1513,1263,1045,990,55,104976
5231,4/27/20,ME,1023,16784,,39,549,51,,,17807
5232,4/27/20,MI,44709,140972,,2667,8342,4148,4049,191,185681
5233,4/27/20,MN,6187,60503,,292,1556,286,,,66690
5234,4/27/20,MO,7171,63935,,679,,288,,,71106
5235,4/27/20,MP,14,51,,,11,2,,,65
5236,4/27/20,MS,6094,57368,,590,,229,,,63462
5237,4/27/20,MT,449,12584,,11,352,14,,,13033
5238,4/27/20,NC,9142,100778,,473,,306,,,109920
5239,4/27/20,ND,942,21492,,23,350,19,,,22434
5240,4/27/20,NE,3028,19335,,,,56,,,22363
5241,4/27/20,NH,1864,17860,270,101,779,60,,,19994
5242,4/27/20,NJ,111188,116587,,6407,,6044,,,227775
5243,4/27/20,NM,2726,53889,,148,650,99,,,56615
5244,4/27/20,NV,4690,34123,,,,245,,,38813
5245,4/27/20,NY,291996,534099,,12819,50751,17303,,,826095
5246,4/27/20,OH,16325,103692,,,,753,712,41,120017
5247,4/27/20,OK,3280,49891,,306,2167,197,,,53171
5248,4/27/20,OR,2354,48844,,249,,92,,,51198
5249,4/27/20,PA,42050,161372,,2800,,1597,,,203422
5250,4/27/20,PR,1389,9313,1940,140,,84,,,12642
5251,4/27/20,RI,7972,43915,,266,452,233,,,51887
5252,4/27/20,SC,5490,45271,,,3701,174,,,50761
5253,4/27/20,SD,2245,14130,,61,1316,11,,,16375
5254,4/27/20,TN,9918,144484,,618,4720,184,,,154402
5255,4/27/20,TX,25297,265220,,1563,11170,663,,,290517
5256,4/27/20,UT,4233,95962,,,1641,41,,,100195
5257,4/27/20,VA,13535,67144,542,1455,1843,458,454,4,81221
